Year,State,StateName,County,FIPS,Diabetes,HighBP,Obesity,NeedScore
2023,MT,Montana,Garfield,30033,11.5,36.6,30.6,26.233333333333334
2023,MT,Montana,Mineral,30061,12.8,39.3,36.0,29.366666666666664
2023,MT,Montana,Park,30067,10.5,34.0,30.4,24.96666666666667
2023,MT,Montana,Liberty,30051,13.1,39.4,34.0,28.833333333333332
2023,MT,Montana,Dawson,30021,10.1,33.2,32.8,25.366666666666664
2023,MT,Montana,Blaine,30005,14.3,36.9,41.1,30.76666666666667
2023,MT,Montana,Teton,30099,11.0,35.0,30.9,25.633333333333336
2023,MT,Montana,Valley,30105,11.6,39.3,32.7,27.866666666666664
2023,MT,Montana,Gallatin,30031,6.7,23.7,23.0,17.8
2023,MT,Montana,Richland,30083,9.2,31.3,37.9,26.13333333333333
2023,MT,Montana,Sheridan,30091,11.5,37.5,35.5,28.166666666666668
2023,MT,Montana,Carter,30011,12.3,39.9,32.9,28.366666666666664
2023,MT,Montana,Beaverhead,30001,10.5,34.0,28.3,24.266666666666666
2023,MT,Montana,Big Horn,30003,15.1,35.6,35.5,28.733333333333334
2023,MT,Montana,Broadwater,30007,10.4,35.3,30.7,25.46666666666667
2023,MT,Montana,Carbon,30009,11.8,40.1,33.0,28.3
2023,MT,Montana,Cascade,30013,10.4,33.9,35.3,26.53333333333333
2023,MT,Montana,Chouteau,30015,12.2,37.5,35.6,28.433333333333334
2023,MT,Montana,Daniels,30019,11.2,36.5,33.5,27.066666666666666
2023,MT,Montana,Deer Lodge,30023,12.9,38.1,32.4,27.8
2023,MT,Montana,Fallon,30025,10.2,32.7,31.4,24.766666666666666
2023,MT,Montana,Fergus,30027,11.4,37.3,31.2,26.633333333333336
2023,MT,Montana,Flathead,30029,9.3,31.1,31.2,23.866666666666664
2023,MT,Montana,Glacier,30035,15.5,36.2,39.7,30.46666666666667
2023,MT,Montana,Golden Valley,30037,14.7,43.3,32.5,30.166666666666668
2023,MT,Montana,Granite,30039,12.3,39.4,30.4,27.366666666666664
2023,MT,Montana,Hill,30041,12.1,36.3,38.5,28.96666666666667
2023,MT,Montana,Judith Basin,30045,12.9,39.9,31.5,28.099999999999998
2023,MT,Montana,Lewis and Clark,30049,9.3,30.6,31.0,23.633333333333336
2023,MT,Montana,McCone,30055,11.1,38.1,32.4,27.2
2023,MT,Montana,Meagher,30059,12.5,39.0,32.3,27.933333333333334
2023,MT,Montana,Missoula,30063,8.3,26.3,26.2,20.266666666666666
2023,MT,Montana,Musselshell,30065,12.7,38.8,35.6,29.03333333333333
2023,MT,Montana,Petroleum,30069,12.4,39.6,32.9,28.3
2023,MT,Montana,Pondera,30073,13.6,37.6,37.2,29.46666666666667
2023,MT,Montana,Powder River,30075,11.9,37.1,30.4,26.46666666666667
2023,MT,Montana,Powell,30077,11.3,35.0,35.8,27.366666666666664
2023,MT,Montana,Ravalli,30081,10.4,34.3,31.9,25.53333333333333
2023,MT,Montana,Roosevelt,30085,14.1,36.0,41.0,30.366666666666664
2023,MT,Montana,Rosebud,30087,13.6,39.4,39.5,30.833333333333332
2023,MT,Montana,Sanders,30089,13.7,40.4,34.9,29.666666666666668
2023,MT,Montana,Silver Bow,30093,10.2,32.5,32.3,25.0
2023,MT,Montana,Stillwater,30095,10.8,35.1,30.2,25.366666666666664
2023,MT,Montana,Sweet Grass,30097,10.9,36.1,29.4,25.46666666666667
2023,MT,Montana,Toole,30101,11.5,34.1,35.6,27.066666666666666
2023,MT,Montana,Treasure,30103,12.5,40.0,33.2,28.566666666666666
2023,MT,Montana,Wheatland,30107,13.0,38.9,32.0,27.96666666666667
2023,MT,Montana,Wibaux,30109,11.6,37.2,32.5,27.100000000000005
2023,MT,Montana,Yellowstone,30111,9.5,31.7,34.0,25.066666666666666
2023,NC,North Carolina,Cherokee,37039,15.2,44.8,34.8,31.599999999999998
2023,NC,North Carolina,Clay,37043,14.3,44.3,35.3,31.299999999999997
2023,NC,North Carolina,Franklin,37069,12.8,38.6,38.8,30.066666666666663
2023,NC,North Carolina,Greene,37079,15.9,43.0,42.8,33.9
2023,NC,North Carolina,Jackson,37099,12.1,35.5,34.5,27.366666666666664
2023,NC,North Carolina,Lee,37105,13.5,38.4,37.8,29.899999999999995
2023,NC,North Carolina,Macon,37113,14.2,43.5,35.3,31.0
2023,NC,North Carolina,Madison,37115,11.6,38.3,34.6,28.166666666666668
2023,NC,North Carolina,Montgomery,37123,15.1,42.8,38.7,32.199999999999996
2023,NC,North Carolina,Randolph,37151,13.2,39.1,39.9,30.73333333333333
2023,NC,North Carolina,Washington,37187,20.6,51.8,43.6,38.666666666666664
2023,NC,North Carolina,Cleveland,37045,13.6,41.1,38.6,31.100000000000005
2023,NC,North Carolina,Lincoln,37109,11.5,37.6,35.0,28.03333333333333
2023,NC,North Carolina,Polk,37149,14.1,43.8,35.2,31.03333333333333
2023,NC,North Carolina,Union,37179,10.5,33.6,33.4,25.833333333333332
2023,NC,North Carolina,Graham,37075,13.1,40.5,35.1,29.566666666666666
2023,NC,North Carolina,Orange,37135,9.3,30.2,28.0,22.5
2023,NC,North Carolina,Martin,37117,17.8,47.5,40.4,35.233333333333334
2023,NC,North Carolina,Burke,37023,13.8,40.4,36.8,30.333333333333332
2023,NC,North Carolina,Camden,37029,10.7,35.6,35.2,27.166666666666668
2023,NC,North Carolina,Chatham,37037,12.9,39.9,30.1,27.633333333333336
2023,NC,North Carolina,Forsyth,37067,12.4,36.7,41.2,30.100000000000005
2023,NC,North Carolina,Jones,37103,17.0,46.3,40.0,34.43333333333333
2023,NC,North Carolina,Mitchell,37121,12.8,40.3,37.2,30.099999999999998
2023,NC,North Carolina,Richmond,37153,16.4,43.9,42.9,34.4
2023,NC,North Carolina,Warren,37185,20.0,50.4,43.9,38.1
2023,NC,North Carolina,Wayne,37191,14.2,41.1,39.5,31.600000000000005
2023,NC,North Carolina,Wilkes,37193,13.9,41.5,38.0,31.133333333333336
2023,NC,North Carolina,Alexander,37003,12.7,39.1,36.5,29.433333333333337
2023,NC,North Carolina,Cumberland,37051,12.2,37.6,40.1,29.96666666666667
2023,NC,North Carolina,Henderson,37089,12.5,38.8,30.3,27.2
2023,NC,North Carolina,Wilson,37195,16.8,44.7,38.4,33.300000000000004
2023,NC,North Carolina,Caldwell,37027,13.2,39.8,33.4,28.799999999999997
2023,NC,North Carolina,Scotland,37165,17.4,46.1,45.2,36.233333333333334
2023,NC,North Carolina,Alamance,37001,12.2,36.5,38.5,29.066666666666666
2023,NC,North Carolina,Alleghany,37005,16.0,44.9,36.5,32.46666666666667
2023,NC,North Carolina,Anson,37007,17.2,46.6,43.3,35.699999999999996
2023,NC,North Carolina,Ashe,37009,14.0,42.9,36.2,31.03333333333333
2023,NC,North Carolina,Avery,37011,12.9,39.9,37.1,29.96666666666667
2023,NC,North Carolina,Beaufort,37013,15.6,45.0,36.8,32.46666666666667
2023,NC,North Carolina,Bertie,37015,19.3,50.0,43.0,37.43333333333333
2023,NC,North Carolina,Bladen,37017,16.6,46.3,41.3,34.73333333333333
2023,NC,North Carolina,Brunswick,37019,13.5,41.6,32.8,29.3
2023,NC,North Carolina,Buncombe,37021,10.9,36.1,31.3,26.100000000000005
2023,NC,North Carolina,Cabarrus,37025,10.8,34.7,33.3,26.266666666666666
2023,NC,North Carolina,Carteret,37031,12.5,40.5,34.0,29.0
2023,NC,North Carolina,Caswell,37033,15.5,44.1,39.3,32.96666666666667
2023,NC,North Carolina,Catawba,37035,12.1,37.4,37.4,28.96666666666667
2023,NC,North Carolina,Chowan,37041,17.0,47.1,40.4,34.833333333333336
2023,NC,North Carolina,Columbus,37047,15.6,44.6,41.1,33.76666666666667
2023,NC,North Carolina,Craven,37049,12.5,39.5,36.9,29.633333333333336
2023,NC,North Carolina,Currituck,37053,10.7,35.2,34.5,26.8
2023,NC,North Carolina,Dare,37055,11.2,38.0,31.6,26.933333333333334
2023,NC,North Carolina,Davidson,37057,12.7,38.6,36.2,29.166666666666668
2023,NC,North Carolina,Davie,37059,12.1,39.1,33.4,28.2
2023,NC,North Carolina,Duplin,37061,15.5,42.9,39.4,32.6
2023,NC,North Carolina,Durham,37063,10.5,32.9,36.1,26.5
2023,NC,North Carolina,Edgecombe,37065,17.9,47.6,43.7,36.4
2023,NC,North Carolina,Gaston,37071,12.3,37.1,36.2,28.53333333333333
2023,NC,North Carolina,Gates,37073,15.8,44.6,39.0,33.13333333333333
2023,NC,North Carolina,Granville,37077,13.6,40.7,36.2,30.166666666666668
2023,NC,North Carolina,Guilford,37081,12.2,36.9,38.0,29.03333333333333
2023,NC,North Carolina,Halifax,37083,19.4,49.7,42.6,37.233333333333334
2023,NC,North Carolina,Harnett,37085,11.8,37.7,36.9,28.8
2023,NC,North Carolina,Haywood,37087,12.4,40.2,33.3,28.633333333333336
2023,NC,North Carolina,Hertford,37091,18.9,48.1,42.5,36.5
2023,NC,North Carolina,Hoke,37093,13.3,38.2,38.5,30.0
2023,NC,North Carolina,Hyde,37095,17.0,46.5,41.0,34.833333333333336
2023,NC,North Carolina,Iredell,37097,10.7,36.4,32.8,26.633333333333336
2023,NC,North Carolina,Johnston,37101,11.6,35.1,35.1,27.26666666666667
2023,NC,North Carolina,Lenoir,37107,17.8,46.9,42.4,35.699999999999996
2023,NC,North Carolina,McDowell,37111,13.0,39.8,35.2,29.333333333333332
2023,NC,North Carolina,Mecklenburg,37119,10.1,31.0,29.7,23.599999999999998
2023,NC,North Carolina,Moore,37125,11.5,38.3,32.6,27.46666666666667
2023,NC,North Carolina,Nash,37127,15.0,42.5,38.4,31.96666666666667
2023,NC,North Carolina,New Hanover,37129,10.6,34.7,31.1,25.46666666666667
2023,NC,North Carolina,Northampton,37131,20.3,52.0,42.7,38.333333333333336
2023,NC,North Carolina,Onslow,37133,8.6,28.8,33.4,23.599999999999998
2023,NC,North Carolina,Pamlico,37137,15.2,46.0,36.0,32.4
2023,NC,North Carolina,Pasquotank,37139,13.0,39.3,38.3,30.2
2023,NC,North Carolina,Pender,37141,11.8,37.3,36.3,28.466666666666665
2023,NC,North Carolina,Perquimans,37143,15.3,44.9,37.3,32.5
2023,NC,North Carolina,Person,37145,14.9,43.2,38.8,32.300000000000004
2023,NC,North Carolina,Pitt,37147,12.0,34.7,39.0,28.566666666666666
2023,NC,North Carolina,Robeson,37155,18.4,45.6,47.9,37.300000000000004
2023,NC,North Carolina,Rockingham,37157,14.5,42.5,37.3,31.433333333333334
2023,NC,North Carolina,Rowan,37159,12.7,37.7,37.4,29.266666666666666
2023,NC,North Carolina,Rutherford,37161,14.4,41.7,38.1,31.400000000000002
2023,NC,North Carolina,Sampson,37163,15.6,42.6,41.8,33.333333333333336
2023,NC,North Carolina,Stanly,37167,12.7,38.4,36.3,29.133333333333336
2023,NC,North Carolina,Stokes,37169,13.2,41.0,37.1,30.433333333333334
2023,NC,North Carolina,Surry,37171,13.7,40.4,40.9,31.666666666666668
2023,NC,North Carolina,Swain,37173,15.2,41.7,40.7,32.53333333333334
2023,NC,North Carolina,Transylvania,37175,12.9,42.3,33.7,29.633333333333336
2023,NC,North Carolina,Tyrrell,37177,17.5,46.2,41.3,35.0
2023,NC,North Carolina,Vance,37181,16.8,45.1,42.6,34.833333333333336
2023,NC,North Carolina,Wake,37183,9.5,32.2,29.3,23.666666666666668
2023,NC,North Carolina,Watauga,37189,9.8,31.3,33.0,24.7
2023,NC,North Carolina,Yadkin,37197,13.3,40.6,36.3,30.066666666666663
2023,NC,North Carolina,Yancey,37199,13.7,41.4,35.6,30.23333333333333
2023,ND,North Dakota,Grant,38037,15.2,44.5,41.3,33.666666666666664
2023,ND,North Dakota,Logan,38047,13.2,40.5,39.8,31.166666666666668
2023,ND,North Dakota,Adams,38001,14.1,41.2,34.8,30.03333333333333
2023,ND,North Dakota,Burke,38013,11.1,37.2,37.3,28.53333333333333
2023,ND,North Dakota,McIntosh,38051,14.4,42.4,35.8,30.866666666666664
2023,ND,North Dakota,Pierce,38069,12.1,36.9,40.7,29.900000000000002
2023,ND,North Dakota,Cass,38017,7.9,27.5,33.8,23.066666666666663
2023,ND,North Dakota,Sioux,38085,20.2,41.3,49.1,36.86666666666667
2023,ND,North Dakota,McHenry,38049,11.9,38.4,42.1,30.8
2023,ND,North Dakota,McLean,38055,12.1,39.0,40.2,30.433333333333337
2023,ND,North Dakota,Mercer,38057,12.2,38.2,39.8,30.066666666666666
2023,ND,North Dakota,Richland,38077,10.5,34.7,36.1,27.100000000000005
2023,ND,North Dakota,Stark,38089,9.5,31.7,37.4,26.2
2023,ND,North Dakota,Wells,38103,13.8,40.6,37.8,30.73333333333333
2023,ND,North Dakota,Morton,38059,9.6,32.6,38.6,26.933333333333337
2023,ND,North Dakota,Sheridan,38083,13.9,44.1,36.2,31.400000000000002
2023,ND,North Dakota,Ramsey,38071,12.3,36.8,40.8,29.966666666666665
2023,ND,North Dakota,Renville,38075,11.1,36.2,39.0,28.76666666666667
2023,ND,North Dakota,Steele,38091,12.7,38.8,35.0,28.833333333333332
2023,ND,North Dakota,Golden Valley,38033,13.7,41.1,37.6,30.8
2023,ND,North Dakota,Barnes,38003,11.5,36.2,37.7,28.46666666666667
2023,ND,North Dakota,Benson,38005,15.4,40.3,43.3,33.0
2023,ND,North Dakota,Billings,38007,12.1,38.5,36.4,29.0
2023,ND,North Dakota,Bottineau,38009,11.9,38.8,37.7,29.46666666666667
2023,ND,North Dakota,Bowman,38011,11.4,36.7,36.3,28.133333333333336
2023,ND,North Dakota,Burleigh,38015,9.3,30.8,35.2,25.099999999999998
2023,ND,North Dakota,Cavalier,38019,11.8,39.7,39.5,30.333333333333332
2023,ND,North Dakota,Dickey,38021,11.2,35.1,38.7,28.333333333333332
2023,ND,North Dakota,Divide,38023,12.6,38.6,37.4,29.53333333333333
2023,ND,North Dakota,Dunn,38025,11.5,35.2,36.7,27.8
2023,ND,North Dakota,Eddy,38027,13.5,39.1,38.7,30.433333333333337
2023,ND,North Dakota,Emmons,38029,13.5,40.8,38.1,30.8
2023,ND,North Dakota,Foster,38031,11.8,37.8,35.7,28.433333333333334
2023,ND,North Dakota,Grand Forks,38035,9.1,28.2,35.2,24.166666666666668
2023,ND,North Dakota,Griggs,38039,12.3,41.0,36.8,30.03333333333333
2023,ND,North Dakota,Hettinger,38041,11.7,37.3,37.4,28.799999999999997
2023,ND,North Dakota,Kidder,38043,12.8,39.7,39.9,30.8
2023,ND,North Dakota,LaMoure,38045,12.5,38.2,34.4,28.366666666666664
2023,ND,North Dakota,McKenzie,38053,9.6,30.4,41.1,27.03333333333333
2023,ND,North Dakota,Mountrail,38061,12.8,34.7,42.2,29.900000000000002
2023,ND,North Dakota,Nelson,38063,12.4,40.0,39.6,30.666666666666668
2023,ND,North Dakota,Oliver,38065,11.7,37.3,34.6,27.866666666666664
2023,ND,North Dakota,Pembina,38067,12.8,38.5,41.9,31.066666666666666
2023,ND,North Dakota,Ransom,38073,12.1,36.9,37.9,28.96666666666667
2023,ND,North Dakota,Rolette,38079,17.9,40.3,50.2,36.13333333333333
2023,ND,North Dakota,Sargent,38081,11.8,36.7,41.2,29.900000000000002
2023,ND,North Dakota,Slope,38087,14.6,44.4,38.3,32.43333333333333
2023,ND,North Dakota,Stutsman,38093,10.9,33.7,39.7,28.100000000000005
2023,ND,North Dakota,Towner,38095,15.0,43.3,43.9,34.06666666666666
2023,ND,North Dakota,Traill,38097,10.5,34.3,38.2,27.666666666666668
2023,ND,North Dakota,Walsh,38099,12.4,37.4,35.8,28.53333333333333
2023,ND,North Dakota,Ward,38101,8.8,31.4,33.9,24.7
2023,ND,North Dakota,Williams,38105,8.9,30.4,40.4,26.566666666666663
2023,NE,Nebraska,Butler,31023,11.3,34.8,38.6,28.233333333333334
2023,NE,Nebraska,Clay,31035,11.8,35.5,40.1,29.133333333333336
2023,NE,Nebraska,Franklin,31061,14.2,41.9,39.2,31.76666666666667
2023,NE,Nebraska,Jefferson,31095,13.4,37.6,37.4,29.46666666666667
2023,NE,Nebraska,Madison,31119,11.8,35.1,40.0,28.96666666666667
2023,NE,Nebraska,Washington,31177,10.7,34.2,41.2,28.700000000000003
2023,NE,Nebraska,Boone,31011,12.7,37.4,33.1,27.73333333333333
2023,NE,Nebraska,Grant,31075,12.1,37.6,36.5,28.733333333333334
2023,NE,Nebraska,Howard,31093,11.5,37.6,38.6,29.233333333333334
2023,NE,Nebraska,Johnson,31097,11.6,34.3,38.1,28.0
2023,NE,Nebraska,Lincoln,31111,12.9,37.5,40.1,30.166666666666668
2023,NE,Nebraska,Logan,31113,12.0,38.8,35.9,28.899999999999995
2023,NE,Nebraska,Polk,31143,12.0,37.0,40.4,29.8
2023,NE,Nebraska,Saline,31151,11.8,32.0,40.4,28.066666666666666
2023,NE,Nebraska,Adams,31001,11.8,35.6,41.2,29.53333333333333
2023,NE,Nebraska,Cheyenne,31033,12.9,37.5,34.7,28.366666666666664
2023,NE,Nebraska,Custer,31041,12.2,37.9,40.0,30.03333333333333
2023,NE,Nebraska,Douglas,31055,9.8,30.6,36.9,25.76666666666667
2023,NE,Nebraska,Garfield,31071,12.3,38.0,38.8,29.7
2023,NE,Nebraska,Hamilton,31081,10.5,34.3,40.7,28.5
2023,NE,Nebraska,Dawson,31047,13.5,35.0,41.1,29.866666666666664
2023,NE,Nebraska,Dodge,31053,11.9,34.1,39.7,28.566666666666666
2023,NE,Nebraska,Hall,31079,12.0,32.8,41.2,28.666666666666668
2023,NE,Nebraska,Pierce,31139,10.9,34.4,38.9,28.066666666666663
2023,NE,Nebraska,Thomas,31171,11.3,36.0,36.6,27.96666666666667
2023,NE,Nebraska,Wayne,31179,9.7,29.0,37.3,25.333333333333332
2023,NE,Nebraska,Webster,31181,12.9,37.4,39.1,29.8
2023,NE,Nebraska,Wheeler,31183,13.2,40.6,38.4,30.73333333333333
2023,NE,Nebraska,Cass,31025,10.8,34.5,40.2,28.5
2023,NE,Nebraska,Cedar,31027,11.3,35.5,40.2,29.0
2023,NE,Nebraska,Sioux,31165,16.0,43.9,42.6,34.166666666666664
2023,NE,Nebraska,Blaine,31009,13.3,39.7,39.3,30.766666666666666
2023,NE,Nebraska,Valley,31175,12.9,38.5,41.8,31.066666666666663
2023,NE,Nebraska,Brown,31017,13.2,39.3,40.2,30.900000000000002
2023,NE,Nebraska,Knox,31107,14.1,38.8,39.8,30.899999999999995
2023,NE,Nebraska,Chase,31029,12.7,36.8,36.9,28.799999999999997
2023,NE,Nebraska,Greeley,31077,12.6,37.8,34.7,28.366666666666664
2023,NE,Nebraska,McPherson,31117,13.3,40.3,38.5,30.7
2023,NE,Nebraska,Nemaha,31127,11.7,33.7,40.7,28.700000000000003
2023,NE,Nebraska,Pawnee,31133,14.4,42.2,37.5,31.366666666666664
2023,NE,Nebraska,Seward,31159,9.5,32.0,34.5,25.333333333333332
2023,NE,Nebraska,Sheridan,31161,13.9,40.7,36.0,30.2
2023,NE,Nebraska,Sherman,31163,13.7,39.9,41.4,31.666666666666668
2023,NE,Nebraska,Stanton,31167,11.5,34.3,39.8,28.53333333333333
2023,NE,Nebraska,York,31185,11.2,34.0,40.9,28.7
2023,NE,Nebraska,Dakota,31043,12.8,31.7,44.3,29.599999999999998
2023,NE,Nebraska,Fillmore,31059,12.3,36.9,42.1,30.433333333333337
2023,NE,Nebraska,Rock,31149,12.5,38.3,38.8,29.866666666666664
2023,NE,Nebraska,Holt,31089,12.9,36.6,38.4,29.3
2023,NE,Nebraska,Phelps,31137,11.5,35.3,38.6,28.46666666666667
2023,NE,Nebraska,Platte,31141,11.9,34.9,41.8,29.53333333333333
2023,NE,Nebraska,Antelope,31003,12.9,38.7,42.4,31.333333333333332
2023,NE,Nebraska,Arthur,31005,12.1,37.3,41.7,30.366666666666664
2023,NE,Nebraska,Banner,31007,13.1,39.2,38.5,30.26666666666667
2023,NE,Nebraska,Box Butte,31013,13.0,36.6,38.8,29.46666666666667
2023,NE,Nebraska,Boyd,31015,14.8,43.0,37.9,31.900000000000002
2023,NE,Nebraska,Buffalo,31019,9.6,32.0,37.3,26.3
2023,NE,Nebraska,Burt,31021,13.1,39.9,40.3,31.099999999999998
2023,NE,Nebraska,Cherry,31031,13.1,37.5,40.8,30.46666666666667
2023,NE,Nebraska,Colfax,31037,13.2,32.1,38.8,28.03333333333333
2023,NE,Nebraska,Cuming,31039,12.1,37.5,40.4,30.0
2023,NE,Nebraska,Dawes,31045,10.6,32.2,35.5,26.100000000000005
2023,NE,Nebraska,Deuel,31049,14.2,41.6,39.8,31.866666666666664
2023,NE,Nebraska,Dixon,31051,13.2,36.8,43.3,31.099999999999998
2023,NE,Nebraska,Dundy,31057,14.2,41.2,37.0,30.8
2023,NE,Nebraska,Frontier,31063,11.9,36.5,37.4,28.599999999999998
2023,NE,Nebraska,Furnas,31065,13.5,39.6,44.4,32.5
2023,NE,Nebraska,Gage,31067,12.6,39.6,41.8,31.333333333333332
2023,NE,Nebraska,Garden,31069,15.5,44.0,40.2,33.233333333333334
2023,NE,Nebraska,Gosper,31073,12.4,37.6,38.4,29.46666666666667
2023,NE,Nebraska,Harlan,31083,13.0,39.4,35.4,29.266666666666666
2023,NE,Nebraska,Hayes,31085,14.1,40.8,41.0,31.96666666666667
2023,NE,Nebraska,Hitchcock,31087,13.4,40.4,41.6,31.8
2023,NE,Nebraska,Hooker,31091,13.3,39.8,39.7,30.933333333333334
2023,NE,Nebraska,Kearney,31099,10.8,33.3,38.3,27.466666666666665
2023,NE,Nebraska,Keith,31101,13.2,38.4,35.4,29.0
2023,NE,Nebraska,Keya Paha,31103,14.2,41.7,36.6,30.833333333333332
2023,NE,Nebraska,Kimball,31105,15.2,40.9,42.1,32.73333333333333
2023,NE,Nebraska,Lancaster,31109,9.6,30.0,34.4,24.666666666666668
2023,NE,Nebraska,Loup,31115,13.5,40.1,36.4,30.0
2023,NE,Nebraska,Merrick,31121,11.7,36.1,39.3,29.03333333333333
2023,NE,Nebraska,Morrill,31123,13.3,37.2,41.6,30.700000000000003
2023,NE,Nebraska,Nance,31125,12.7,37.4,41.0,30.366666666666664
2023,NE,Nebraska,Nuckolls,31129,12.7,40.0,41.8,31.5
2023,NE,Nebraska,Otoe,31131,11.9,36.7,40.7,29.76666666666667
2023,NE,Nebraska,Perkins,31135,11.9,36.7,40.6,29.733333333333334
2023,NE,Nebraska,Red Willow,31145,12.1,38.6,42.1,30.933333333333337
2023,NE,Nebraska,Richardson,31147,14.0,41.1,45.3,33.46666666666667
2023,NE,Nebraska,Sarpy,31153,9.4,30.1,35.9,25.133333333333336
2023,NE,Nebraska,Saunders,31155,10.5,34.8,39.3,28.2
2023,NE,Nebraska,Scotts Bluff,31157,13.0,37.7,39.1,29.933333333333337
2023,NE,Nebraska,Thayer,31169,13.2,38.4,40.0,30.53333333333333
2023,NE,Nebraska,Thurston,31173,13.4,35.8,45.4,31.53333333333333
2023,NH,New Hampshire,Carroll,33003,10.7,35.1,30.7,25.5
2023,NH,New Hampshire,Hillsborough,33011,9.2,31.5,33.1,24.599999999999998
2023,NH,New Hampshire,Sullivan,33019,11.2,36.1,33.5,26.933333333333337
2023,NH,New Hampshire,Rockingham,33015,9.1,34.7,31.2,25.0
2023,NH,New Hampshire,Belknap,33001,10.5,35.7,30.5,25.566666666666666
2023,NH,New Hampshire,Cheshire,33005,9.5,33.3,29.9,24.23333333333333
2023,NH,New Hampshire,Coos,33007,13.0,38.2,36.4,29.2
2023,NH,New Hampshire,Grafton,33009,9.3,31.8,25.8,22.3
2023,NH,New Hampshire,Merrimack,33013,9.1,31.8,33.2,24.700000000000003
2023,NH,New Hampshire,Strafford,33017,8.6,30.9,32.4,23.96666666666667
2023,NJ,New Jersey,Union,34039,11.6,33.7,29.7,25.0
2023,NJ,New Jersey,Sussex,34037,9.5,33.3,26.9,23.23333333333333
2023,NJ,New Jersey,Camden,34007,11.4,33.4,29.8,24.866666666666664
2023,NJ,New Jersey,Warren,34041,10.0,34.5,32.5,25.666666666666668
2023,NJ,New Jersey,Cumberland,34011,13.5,38.8,40.4,30.899999999999995
2023,NJ,New Jersey,Mercer,34021,11.1,31.2,25.4,22.566666666666666
2023,NJ,New Jersey,Morris,34027,9.0,31.0,22.8,20.933333333333334
2023,NJ,New Jersey,Essex,34013,12.0,31.7,29.6,24.433333333333334
2023,NJ,New Jersey,Middlesex,34023,11.6,33.2,29.9,24.900000000000002
2023,NJ,New Jersey,Somerset,34035,10.1,30.6,26.3,22.333333333333332
2023,NJ,New Jersey,Atlantic,34001,12.7,36.1,30.7,26.5
2023,NJ,New Jersey,Bergen,34003,9.7,32.5,25.6,22.599999999999998
2023,NJ,New Jersey,Burlington,34005,10.5,34.0,30.2,24.900000000000002
2023,NJ,New Jersey,Cape May,34009,11.7,38.9,33.5,28.03333333333333
2023,NJ,New Jersey,Gloucester,34015,10.3,36.6,31.5,26.133333333333336
2023,NJ,New Jersey,Hudson,34017,10.5,28.6,27.9,22.333333333333332
2023,NJ,New Jersey,Hunterdon,34019,9.2,31.7,26.3,22.400000000000002
2023,NJ,New Jersey,Monmouth,34025,9.8,32.9,30.4,24.366666666666664
2023,NJ,New Jersey,Ocean,34029,11.4,35.0,29.8,25.400000000000002
2023,NJ,New Jersey,Passaic,34031,12.7,32.4,31.0,25.366666666666664
2023,NJ,New Jersey,Salem,34033,11.9,37.4,34.0,27.766666666666666
2023,NM,New Mexico,Grant,35017,15.9,39.7,32.8,29.46666666666667
2023,NM,New Mexico,Lincoln,35027,14.4,41.3,30.0,28.566666666666663
2023,NM,New Mexico,Union,35059,14.7,38.2,34.3,29.066666666666666
2023,NM,New Mexico,Sierra,35051,18.2,46.2,36.8,33.733333333333334
2023,NM,New Mexico,Otero,35035,12.7,34.2,37.1,28.0
2023,NM,New Mexico,San Juan,35045,14.5,34.2,35.1,27.933333333333337
2023,NM,New Mexico,San Miguel,35047,17.1,37.1,37.3,30.5
2023,NM,New Mexico,Roosevelt,35041,11.5,30.9,32.6,25.0
2023,NM,New Mexico,Eddy,35015,11.6,32.2,39.8,27.866666666666664
2023,NM,New Mexico,Colfax,35007,15.5,39.2,31.5,28.733333333333334
2023,NM,New Mexico,Bernalillo,35001,11.6,33.5,33.0,26.03333333333333
2023,NM,New Mexico,Catron,35003,17.7,47.1,31.6,32.13333333333333
2023,NM,New Mexico,Chaves,35005,14.3,36.9,39.8,30.333333333333332
2023,NM,New Mexico,Cibola,35006,16.6,36.8,39.1,30.833333333333332
2023,NM,New Mexico,Curry,35009,12.0,32.2,39.4,27.866666666666664
2023,NM,New Mexico,De Baca,35011,15.3,40.6,32.5,29.46666666666667
2023,NM,New Mexico,Do̱a Ana,35013,13.7,32.5,35.9,27.366666666666664
2023,NM,New Mexico,Guadalupe,35019,16.5,37.2,36.8,30.166666666666668
2023,NM,New Mexico,Harding,35021,19.6,47.5,35.3,34.13333333333333
2023,NM,New Mexico,Hidalgo,35023,16.4,39.2,34.5,30.03333333333333
2023,NM,New Mexico,Lea,35025,12.0,32.3,37.0,27.099999999999998
2023,NM,New Mexico,Los Alamos,35028,8.0,28.0,25.4,20.466666666666665
2023,NM,New Mexico,Luna,35029,17.7,39.0,35.7,30.8
2023,NM,New Mexico,McKinley,35031,19.0,38.2,41.3,32.833333333333336
2023,NM,New Mexico,Mora,35033,18.5,40.9,33.1,30.833333333333332
2023,NM,New Mexico,Quay,35037,17.2,41.9,37.6,32.23333333333333
2023,NM,New Mexico,Rio Arriba,35039,17.2,36.8,39.9,31.299999999999997
2023,NM,New Mexico,Sandoval,35043,11.8,34.0,32.6,26.133333333333336
2023,NM,New Mexico,Santa Fe,35049,12.6,33.2,25.6,23.8
2023,NM,New Mexico,Socorro,35053,15.7,36.6,36.2,29.5
